"857719","Carter Underpass","691-62-2023","7211618459.25","2020-12-01 02:35:36","1.39","EUR","2022-03-07 07:00:25"
"309817","Roberts Brooks","691-62-2023","9531719122.68","2020-12-12 09:38:24","10.21","RMB","2021-05-20 07:57:33"
"171825","Norma Bridge","242-84-3566","4789996568.25","2020-12-01 16:21:10","1.73","USD","2022-01-29 15:46:01"
"946100","George Village","700-09-2785","9374055859.30","2020-11-10 12:15:53","5.34","EUR","2021-11-04 19:49:48"
"701592","Andre Hills","310-33-5310","5067100808.31","2020-04-13 15:36:29","6.70","USD","2021-11-11 01:39:29"
"496423","Julia Drives","626-20-4603","656226400.05","2020-11-29 22:33:16","6.24","EUR","2022-02-16 22:52:35"
"449107","Victoria Falls","459-09-4084","8867910976.24","2021-01-03 21:46:11","4.48","RMB","2021-06-20 04:11:04"
"670123","Amanda Cliffs","533-52-7765","3856253727.48","2020-04-30 17:53:12","8.22","RMB","2021-10-15 09:22:38"
"252561","Tracy Garden","714-47-4279","526055682.55","2020-09-30 00:19:36","6.98","USD","2022-01-06 21:32:33"
"541701","Julia Drives","360-08-4932","8931562990.56","2020-09-06 21:40:41","7.33","EUR","2022-02-07 10:06:07"
"198357","Andre Hills","023-62-4453","7062436509.91","2020-08-07 00:57:24","2.15","RMB","2021-10-27 16:55:55"
"879925","Catherine Rapid","616-24-2020","8716042103.23","2020-09-14 03:32:36","6.80","RMB","2021-10-27 13:56:48"
"323403","Mcfarland Rapids","719-42-0136","8195534190.09","2021-03-18 03:55:20","0.40","USD","2022-04-07 00:59:40"
"817760","Julia Drives","240-41-7389","6434492069.13","2020-05-14 20:59:04","8.57","USD","2022-02-19 18:46:54"
"186901","Lopez Isle","543-40-4538","4888813067.42","2020-09-11 21:15:43","7.53","RMB","2022-01-15 21:03:49"
"725027","Coleman Plains","515-12-3738","2034892038.29","2020-06-13 04:17:37","1.10","RMB","2021-08-28 07:28:06"
"884991","Julia Drives","617-45-3440","1440201769.34","2020-04-11 02:17:38","8.11","USD","2021-08-09 18:11:31"
"205803","Coleman Plains","073-70-5261","9746982468.26","2020-10-16 00:04:16","7.49","USD","2021-05-01 11:18:53"
"213814","Catherine Rapid","744-49-6417","7584456765.16","2020-05-11 16:36:14","7.02","USD","2022-01-10 17:49:24"
"239463","Julia Drives","383-24-2311","8026487062.20","2021-01-14 12:16:10","5.14","USD","2021-12-05 05:09:24"
"154090","Norma Bridge","171-61-2878","2920143710.80","2020-05-08 23:15:29","4.36","RMB","2021-05-24 21:26:36"
"397143","Maria Brooks","856-54-8738","6694690038.94","2020-12-08 15:23:32","2.61","EUR","2021-07-26 23:08:32"
"945967","Andre Hills","538-23-6135","7117803682.11","2020-06-25 00:42:29","10.45","USD","2021-05-02 00:15:19"
"606431","Sanders Burg","617-45-3440","7085320817.54","2020-10-07 14:39:36","8.69","RMB","2021-10-18 15:27:07"
"823767","Robert Plains","210-98-2392","9014698085.24","2020-10-14 19:58:43","5.97","USD","2021-05-21 06:54:29"
"104968","Andre Hills","242-84-3566","5136160722.95","2020-08-18 13:10:43","1.85","USD","2021-09-06 12:17:05"
"332113","George Village","459-09-4084","2323646494.05","2021-04-03 06:15:16","9.69","RMB","2021-07-02 20:50:17"
"290875","Coleman Plains","453-10-7576","3250619258.53","2020-08-11 21:36:48","4.22","EUR","2022-04-01 22:18:11"
"196813","Mcfarland Rapids","587-06-7645","5212659024.93","2020-07-02 04:13:32","0.32","RMB","2021-11-03 04:28:44"
"597356","Maria Brooks","234-60-8280","1890855658.14","2020-08-19 10:27:46","5.63","RMB","2021-09-11 13:00:47"
"301806","Victoria Falls","285-70-9586","6574069626.12","2020-07-25 14:47:56","3.32","RMB","2022-04-05 07:34:16"
"397040","Mcfarland Rapids","716-34-5973","9289846162.57","2020-09-26 01:37:16","9.94","RMB","2022-01-30 19:01:47"
"323059","Amanda Cliffs","516-78-5836","9162685213.31","2020-11-03 08:06:11","9.89","EUR","2021-07-19 15:24:10"
"685646","Roberts Brooks","371-80-4093","1588668433.19","2021-02-18 12:21:22","6.25","EUR","2021-07-24 16:29:47"
"122010","Amanda Cliffs","716-34-5973","3119957314.54","2020-04-16 12:33:34","1.91","RMB","2021-09-01 20:48:04"
"526426","Coleman Plains","282-32-7541","7698038885.95","2020-05-01 19:52:50","5.11","EUR","2021-10-22 09:29:26"
"801612","Julia Drives","587-06-7645","3574099530.48","2020-08-26 13:34:33","1.17","USD","2021-09-29 08:45:17"
"612174","Mcfarland Rapids","394-52-5454","2438017857.29","2021-03-22 04:07:51","9.94","EUR","2021-09-01 03:33:05"
"240356","Catherine Rapid","053-90-2869","7217105612.60","2020-08-23 08:50:50","8.43","EUR","2021-05-27 05:05:07"
"522861","Maria Brooks","689-74-7938","3231957257.95","2020-06-04 03:18:19","8.27","RMB","2021-07-24 05:11:24"
"189981","Catherine Rapid","220-02-9612","6380999865.92","2021-02-07 13:14:34","9.27","USD","2022-02-08 07:46:25"
"265573","Williams Station","850-96-0300","1574067225.24","2021-03-23 04:19:51","2.12","EUR","2021-10-18 09:52:34"
"216352","Maria Brooks","884-36-7475","4789245349.92","2021-02-01 23:09:09","4.69","USD","2022-02-10 14:24:15"
"853348","Coleman Plains","538-23-6135","2784760555.11","2020-12-20 19:18:28","1.76","USD","2021-05-15 05:44:48"
"261992","Maria Brooks","234-84-2834","1426060209.00","2020-11-19 18:59:26","10.34","EUR","2021-11-23 00:06:21"
"554867","Julia Drives","516-78-5836","5145917593.63","2020-05-24 14:00:18","3.99","EUR","2021-04-15 09:12:33"
"407801","Andre Hills","016-92-9775","31787403.35","2020-11-07 00:39:40","3.72","EUR","2021-11-07 09:53:36"
"693884","Tracy Garden","719-42-0136","5040385830.92","2020-08-21 16:50:04","4.56","USD","2022-04-10 14:01:05"
"477604","Lopez Isle","772-51-5727","1914722945.81","2021-03-18 00:37:25","8.77","EUR","2022-02-25 23:19:47"
"908539","Mcfarland Rapids","310-33-5310","7153089624.28","2020-07-24 02:37:29","6.44","EUR","2022-03-17 16:13:53"
"680624","Mcfarland Rapids","744-49-6417","5602776781.10","2020-08-10 21:23:10","0.59","USD","2021-04-27 18:04:45"
"427036","Scott Island","453-10-7576","8793356215.00","2020-06-01 11:52:35","10.96","EUR","2021-12-30 09:57:17"
"969584","Scott Island","326-55-5521","8414824396.46","2021-03-29 11:58:53","10.42","USD","2022-03-14 03:02:09"
"302814","Coleman Plains","742-89-8885","8133311021.49","2020-06-22 22:23:27","7.00","EUR","2021-06-14 09:42:57"
"186922","Victoria Falls","832-61-2140","6202833798.78","2020-04-27 02:41:43","7.61","RMB","2021-08-30 01:15:55"
"663122","Victoria Falls","171-61-2878","3564121891.59","2020-11-13 10:15:50","5.71","EUR","2022-02-12 03:57:58"
"369630","Norma Bridge","855-64-0271","8288643260.00","2020-06-25 23:20:48","8.20","RMB","2022-02-21 05:46:50"
"291978","Scott Island","333-63-2471","962114461.13","2021-02-15 03:22:35","5.04","RMB","2022-01-24 06:44:21"
"100093","Julia Drives","322-21-5137","6187498555.36","2020-08-24 21:30:07","1.86","RMB","2022-02-28 13:47:15"
"440812","Mcfarland Rapids","506-58-8557","9816911575.14","2021-04-08 04:24:07","10.13","EUR","2021-09-22 01:09:52"
"491994","Catherine Rapid","078-43-0688","2419303147.43","2020-04-30 17:26:56","1.67","USD","2022-03-17 17:15:07"
"272119","Lopez Isle","700-09-2785","8642431210.41","2020-08-05 02:42:51","7.01","USD","2021-12-03 13:05:41"
"720317","Crystal Centers","411-76-9143","6390196557.43","2020-06-01 09:36:49","6.97","RMB","2021-09-25 04:27:56"
"358719","Thomas Drive","204-50-7396","1971894157.29","2021-01-30 07:21:09","8.77","USD","2021-08-10 00:51:59"
"685171","Scott Island","204-50-7396","8499434560.71","2021-04-06 15:25:10","9.98","EUR","2022-01-03 08:27:09"
"509777","Robert Plains","453-10-7576","8403470228.40","2020-08-23 18:26:40","9.41","RMB","2021-10-31 05:16:27"
"130894","Coleman Plains","367-24-2307","6769933851.72","2020-08-01 19:58:57","0.17","RMB","2021-11-29 05:20:14"
"606836","Andre Hills","716-34-5973","3474744719.72","2020-05-29 04:04:12","0.12","USD","2021-09-13 15:40:32"
"679729","Carter Underpass","336-38-2622","9336873197.34","2021-02-14 23:44:15","6.60","RMB","2021-12-10 08:38:12"
"747171","George Village","053-90-2869","2305331529.33","2021-02-18 15:03:10","7.05","RMB","2022-02-18 22:09:36"
"991779","Mcfarland Rapids","717-26-1742","6837466391.37","2020-12-29 14:57:45","7.86","RMB","2021-10-29 14:29:57"
"325217","Williams Station","622-41-5148","1888776655.92","2020-07-29 02:49:08","2.00","RMB","2021-10-25 11:05:19"
"169072","George Village","456-77-6752","4083653578.92","2020-08-17 20:04:19","7.79","EUR","2021-04-27 19:46:01"
"419168","Sanders Burg","439-03-6023","1399630432.20","2020-05-26 02:47:50","5.01","RMB","2022-03-04 16:49:22"
"794146","Mcfarland Rapids","204-50-7396","4008311713.23","2020-06-18 11:12:34","5.54","EUR","2022-03-21 22:04:01"
"429545","Carter Underpass","494-12-0928","6228268337.97","2020-05-19 12:32:01","10.97","RMB","2022-03-04 16:33:29"
"461792","Roberts Brooks","240-41-7389","7462578658.06","2021-04-09 03:10:19","7.12","EUR","2022-04-02 19:54:26"
"209369","Roberts Brooks","741-77-6051","9858487509.54","2020-12-18 07:58:58","5.16","RMB","2021-11-23 15:57:38"
"448881","Lopez Isle","210-98-2392","6851117800.72","2020-12-29 12:26:53","9.21","EUR","2022-01-01 19:16:07"
"394904","Roberts Brooks","691-62-2023","8687484028.88","2021-02-09 06:16:40","5.35","EUR","2021-04-12 06:31:50"
"888399","Tracy Garden","282-32-7541","1142658725.77","2021-03-17 08:00:17","10.71","USD","2021-10-21 21:10:56"
"250033","Williams Station","116-12-6640","3253968241.65","2021-02-23 21:42:40","7.29","EUR","2021-12-19 17:41:01"
"839398","Williams Station","015-01-2586","3640626676.47","2020-08-04 07:41:56","2.13","RMB","2021-09-04 11:39:27"
"679572","Catherine Rapid","326-55-5521","1814414983.35","2020-05-03 21:18:54","8.15","USD","2021-07-21 19:50:41"
"705176","Maria Brooks","549-11-8393","7569258699.82","2020-04-20 00:37:48","2.13","RMB","2021-07-23 08:53:33"
"884705","George Village","304-53-4532","9420755603.92","2020-08-15 18:49:57","1.14","RMB","2022-03-10 11:24:26"
"865647","Roberts Brooks","459-09-4084","4093996752.70","2020-12-23 22:58:54","10.69","USD","2022-01-04 12:12:13"
"108641","Victoria Falls","700-09-2785","3229264270.60","2020-11-06 06:55:32","10.51","EUR","2021-04-20 01:00:48"
"707705","Julia Drives","766-56-7678","7969554861.66","2021-02-19 04:48:12","2.21","EUR","2021-09-03 05:44:46"
"448966","Roberts Brooks","064-90-0131","5808528434.94","2020-12-15 00:49:34","3.38","RMB","2021-11-27 04:55:04"
"270576","Victoria Falls","543-40-4538","7328673289.80","2020-12-03 23:00:55","4.75","RMB","2021-12-05 01:35:38"
"399094","Coleman Plains","719-42-0136","8447979363.70","2020-06-01 14:44:38","2.32","RMB","2021-07-07 01:01:46"
"443374","Mcfarland Rapids","360-08-4932","2525930336.46","2020-08-15 03:27:22","2.02","RMB","2021-11-22 05:46:53"
"796674","Victoria Falls","766-56-7678","9150536064.43","2020-07-03 23:00:09","4.86","RMB","2021-07-29 15:19:26"
"459304","Catherine Rapid","794-51-2506","6278501814.38","2020-05-03 14:52:16","10.86","EUR","2021-05-18 23:45:31"
"863648","Julia Drives","689-74-7938","5560318618.39","2020-11-22 19:25:16","5.80","EUR","2022-03-08 18:37:18"
"430677","Tracy Garden","106-21-4168","2466350677.42","2020-06-25 19:51:19","4.22","RMB","2021-08-26 06:18:56"
"700615","Williams Station","700-09-2785","7566155154.62","2020-10-21 03:49:38","6.04","USD","2022-03-28 09:38:35"
"718375","Victoria Falls","314-59-3334","4277679006.66","2021-01-26 20:47:13","1.54","RMB","2021-12-16 18:41:39"
"736642","Robert Plains","766-56-7678","6975235090.48","2021-02-09 11:00:21","4.36","EUR","2022-03-08 17:46:48"
"756084","Maria Brooks","691-67-0599","8045648454.02","2020-07-31 09:28:19","9.69","RMB","2021-10-14 02:42:01"
"460501","Scott Island","695-93-6524","6141262129.28","2020-05-27 03:26:50","9.59","EUR","2021-12-11 17:04:45"
"619527","Thomas Drive","420-10-4067","7411471645.61","2020-12-24 07:06:13","2.59","RMB","2021-10-09 00:51:16"
"927099","Lopez Isle","778-69-4631","4975129564.15","2020-04-13 17:46:53","0.12","RMB","2022-03-26 03:27:16"
"974025","Crystal Centers","615-56-5353","6426399321.41","2021-01-29 22:16:04","8.61","USD","2022-02-03 04:38:36"
"658303","Lopez Isle","744-49-6417","2292287892.52","2020-10-01 19:24:24","0.66","EUR","2021-11-05 07:19:50"
"257623","Norma Bridge","538-23-6135","4672953234.41","2020-12-04 13:16:40","5.79","USD","2022-02-04 13:50:13"
"306026","Williams Station","326-55-5521","2122494419.16","2020-08-31 10:19:50","10.83","RMB","2021-10-23 06:52:29"
"318166","Julia Drives","456-77-6752","2518323205.94","2020-11-04 14:44:47","3.14","EUR","2021-07-27 12:15:59"
"508839","Andre Hills","615-56-5353","2599077260.00","2020-05-16 09:19:53","3.68","USD","2022-04-10 21:27:31"
"256922","Coleman Plains","036-05-3750","487314537.10","2020-10-30 02:15:17","2.44","USD","2022-03-25 21:41:13"
"133340","Carter Underpass","848-27-4290","1397048588.04","2020-06-08 16:34:39","6.58","USD","2021-08-17 05:53:31"
"525636","Lopez Isle","015-01-2586","4394748132.62","2020-10-04 13:15:42","1.19","RMB","2021-07-17 07:59:18"
"138415","Amanda Cliffs","016-92-9775","4352615741.06","2020-07-28 12:05:00","1.14","EUR","2021-11-09 01:57:03"
"568981","Julia Drives","357-75-0108","269986217.31","2020-05-08 19:00:16","6.01","USD","2021-10-18 14:25:04"
"407740","Norma Bridge","691-62-2023","145735089.93","2021-04-03 18:01:42","2.83","USD","2021-11-30 01:07:55"
"898879","Roberts Brooks","744-49-6417","4708046581.57","2020-12-06 18:26:52","0.00","USD","2021-04-23 08:32:51"
"936027","Victoria Falls","240-41-7389","3469744264.35","2021-01-23 12:58:22","7.68","RMB","2022-03-01 23:40:00"
"583903","Carter Underpass","832-61-2140","7444511160.89","2020-08-23 15:48:33","4.93","RMB","2021-04-21 08:27:53"
"953004","Mcfarland Rapids","884-36-7475","6880109557.93","2021-01-31 20:57:40","2.66","USD","2021-12-24 03:02:27"
"737535","Robert Plains","357-75-0108","5794139012.30","2020-12-22 01:07:25","6.32","EUR","2021-08-12 14:46:34"
"730894","Scott Island","850-96-0300","2873297568.33","2020-06-14 22:33:29","4.60","EUR","2022-02-23 19:43:52"
"524260","Andre Hills","585-85-4029","6055169900.46","2020-08-09 08:45:22","5.25","EUR","2022-04-05 04:52:40"
"242811","Julia Drives","848-27-4290","1686294606.05","2021-02-03 10:16:47","8.25","EUR","2021-11-20 23:36:49"
"158498","Andre Hills","234-84-2834","3935423239.58","2020-07-15 10:03:53","6.31","USD","2022-02-20 10:17:06"
"169162","Julia Drives","714-47-4279","8111838212.64","2021-04-02 04:05:56","9.71","RMB","2021-12-05 06:19:58"
"877764","Norma Bridge","848-27-4290","3994977258.26","2021-02-06 17:36:52","0.63","USD","2021-10-28 02:02:27"
"665122","Crystal Centers","617-45-3440","6582004201.32","2020-12-22 02:50:01","7.65","RMB","2021-04-25 16:32:56"
"148522","Roberts Brooks","467-54-8882","3806212454.81","2021-01-23 05:29:14","1.37","EUR","2021-05-19 00:19:35"
"322963","Coleman Plains","333-63-2471","1771287214.69","2020-08-18 03:01:42","3.95","EUR","2021-07-12 15:09:06"
"395861","Carter Underpass","333-63-2471","4712427487.98","2021-01-21 21:38:07","3.79","USD","2021-04-26 02:51:46"
"637405","Williams Station","744-49-6417","7408435481.86","2020-07-15 14:23:09","4.40","EUR","2021-11-16 03:33:05"
"217969","Lopez Isle","766-56-7678","4189522445.85","2020-10-05 08:24:56","10.45","EUR","2022-03-28 14:43:21"
"624737","Norma Bridge","063-46-2479","2809667209.93","2020-07-13 17:25:43","8.00","EUR","2021-08-10 09:00:38"
"342055","Norma Bridge","310-33-5310","9309681130.95","2020-06-22 06:38:51","7.22","EUR","2021-04-30 22:54:28"
"365897","Mcfarland Rapids","016-92-9775","8704268006.52","2021-02-18 05:01:35","1.90","USD","2021-05-31 15:03:35"
"141778","Scott Island","394-52-5454","7882526115.30","2020-12-05 01:21:03","7.58","RMB","2021-06-19 07:33:43"
"247565","Lopez Isle","016-92-9775","5032367448.28","2020-06-22 12:20:51","8.70","RMB","2022-01-03 22:08:39"
"354659","Coleman Plains","053-90-2869","1949308923.18","2020-09-22 21:58:06","1.54","RMB","2022-04-06 06:14:12"
"458470","Crystal Centers","078-43-0688","9461040663.31","2020-07-07 18:41:52","5.77","EUR","2021-11-12 06:36:54"
"472410","Thomas Drive","717-26-1742","722157479.79","2020-09-07 10:56:38","2.56","EUR","2022-02-16 14:23:09"
"791508","Catherine Rapid","544-06-8977","1417109849.94","2020-11-27 00:16:41","2.08","EUR","2021-06-14 20:33:19"
"280739","Williams Station","023-62-4453","8998919497.91","2021-01-19 14:19:53","8.39","RMB","2021-04-22 15:11:57"
"854140","George Village","642-52-3364","7131423211.69","2020-09-04 13:36:52","6.01","RMB","2022-01-08 10:55:06"
"723210","Julia Drives","411-76-9143","5589985815.13","2021-02-27 03:37:58","1.77","USD","2022-01-21 16:15:45"
"747578","Tracy Garden","078-43-0688","6125383210.66","2021-01-10 21:18:46","5.06","RMB","2022-01-16 15:49:10"
"852931","Lopez Isle","855-64-0271","4484097486.94","2020-08-08 03:44:32","4.51","EUR","2021-09-11 13:43:19"
"308077","Amanda Cliffs","459-09-4084","2974169644.99","2020-09-09 06:16:36","10.54","USD","2021-12-27 18:05:36"
